id,question_stem,choices,answer_key,scientific_concept,raw_concept_output,free_form_analogy,is_defective,defect_reason,generation_status,teacher_model,domain,mmlu_subject,source_index,original_free_form_analogy,analogy_source_id,analogy_source_question_stem,analogy_source_domain,analogy_assignment_condition,analogy_shuffle_seed
mmlu_0099_college_chemistry,"Of the following compounds, which is LEAST likely to behave as a Lewis acid?",A: BeCl2 | B: MgCl2 | C: ZnCl2 | D: SCl2,D,Lewis Acid Definition,"{""key_scientific_concept"": ""Lewis Acid Definition""}","Imagine two neighboring countries, **Alpha** and **Beta**, each with its own border patrol, customs, and distinct national flags. You want to know if a specific ""peace treaty"" protein can make them merge into a single nation.

The **Cell Fusion Assay** is like a controlled diplomatic experiment. You first engineer Alpha’s cells to carry a red flag (a fluorescent protein) and Beta’s cells to carry a green flag. Then, you place them side-by-side in a petri dish—a neutral meeting ground.

Next, you introduce the ""treaty"" protein (the one you suspect causes fusion) onto the surface of Alpha’s cells. If the protein works, it acts like a charismatic ambassador. It binds to a receptor on Beta’s cell membrane, then pulls the two borders (lipid bilayers) together, zipping them open and merging their territories.

The proof of success? **The flags mix.** You see a single, larger cell glowing **yellow**—a blend of red and green. This yellow cell is the ""united nation."" If the protein fails, you see only separate red and green cells, meaning no fusion occurred.

This assay is a powerful border-control test. It tells you if a viral spike protein (like SARS-CoV-2’s) can force a merger, or if a drug blocks that merger. It’s a miniature, visual peace treaty—where the yellow glow is the handshake, and the absence of yellow is the failed summit.",False,,generated,deepseek-v4-flash,chemistry,college_chemistry,99,"A Lewis acid is like a **magnetic toolbox with empty drawers**.

Imagine a master builder (the Lewis acid) who has a fantastic set of tools but is missing a crucial piece—say, a screwdriver. The builder’s entire purpose is to *accept* that screwdriver from a nearby apprentice (the Lewis base). The apprentice has a full belt of tools and is eager to *donate* one.

The key isn’t what the tool is made of (metal, plastic, etc.), but simply that the builder has an **empty slot** and a strong desire to fill it. In chemistry, that empty slot is an empty orbital—a space craving electrons. The Lewis acid doesn’t care if the incoming tool is a proton (H⁺), a metal ion like Fe³⁺, or a molecule like BF₃. All that matters is that it can **accept a pair of electrons** (the screwdriver) to complete its structure.

The apprentice (Lewis base) is the opposite: it has a **full drawer**—a lone pair of electrons—and is happy to share it.

When the builder accepts the tool, they form a new, stable partnership: a coordinate covalent bond. The builder is no longer ""acidic"" because its empty drawer is now full. The beauty of this analogy is that it strips away labels like ""sour"" or ""proton donor."" It’s purely about **electron-pair acceptance**. So, next time you see a Lewis acid, just picture a hungry toolbox—it’s not about what it has, but about what it’s desperately willing to take.",mmlu_0118_college_biology,Proteins were shown to move about in a plane of the plasma membrane when mouse cellsurface proteins and human cell-surface proteins were observed to integrate along a fused mouse-human cell plasma membrane. Which of the following cell culture techniques was most likely employed in order to yield these results?,biology,cross_domain_random_analogy,42
mmlu_0099_college_physics,"An airplane drops a payload while traveling due north, parallel to the ground, at a constant speed of 100 m/s. If air resistance is neglected, what is the velocity of the payload relative to the plane 4.0 s after it is released?",A: 0 | B: 40 m/s down | C: 80 m/s down | D: 100 m/s north and 40 m/s down,B,Projectile Motion Independence,"{""key_scientific_concept"": ""Projectile Motion Independence""}","Imagine a crowded nightclub with a single, narrow exit. The dance floor is packed—people are shoulder-to-shoulder, all wanting to leave. This is your **high concentration** area. The street outside is empty—your **low concentration** area.

Fick’s Law is the bouncer’s rulebook for how fast the crowd will spill out. It says three things matter.

First, **the bigger the crowd difference**, the faster the exit. If the club is bursting and the street is empty, people shove out quickly. If the club is half-empty and the street has a few stragglers, the flow slows to a trickle. This is the *concentration gradient*.

Second, **the wider the door, the more people pass through per second**. A single-person turnstile creates a slow, single-file line. A double-door exit lets a flood of bodies through. This is the *surface area*.

Third, **the longer the hallway to the exit, the slower the escape**. If the door is right on the dance floor, people are out in a flash. But if they must squeeze down a long, winding corridor, they bump into walls, trip, and slow each other down. This is the *diffusion distance* (or membrane thickness).

Finally, the bouncer’s own temperament matters—some doors are sticky or have a slow latch. This is the *diffusion coefficient*, a property of the material itself.

So, Fick’s Law simply states: **The rate of escape equals the crowd pressure (gradient) times the door size (area), divided by the hallway length (distance), all scaled by how easy the door swings (coefficient).** The nightclub empties fastest when the pressure is high, the door is wide, and the exit is right there.",False,,generated,deepseek-v4-flash,physics,college_physics,99,"Imagine a school bus full of rowdy kids. The bus is driving straight down a flat road at a steady 30 miles per hour. Inside, one kid—let’s call him Max—gets a sudden urge to jump straight up into the air.

Now, here’s the magic: while Max is in the air, the bus keeps moving forward at 30 mph. But Max doesn’t slam into the back window. Why? Because before he jumped, his body was already moving forward at 30 mph. That forward motion is his “horizontal velocity.” It doesn’t disappear when he leaves the floor. The bus continues, and Max continues—side by side—until he lands exactly where he jumped.

But what about gravity? That’s the second, independent force. While Max is airborne, gravity pulls him straight down, slowing his rise and then accelerating his fall. This vertical motion is completely separate from his horizontal glide. He doesn’t fall behind the bus, and the bus doesn’t push him down. The two motions—forward and downward—happen at the same time, but they don’t interfere with each other.

That’s projectile motion independence: a thrown ball, a fired cannonball, or a jumping kid all have two separate “jobs.” The horizontal job (moving forward at a constant speed) is a free ride from the initial push. The vertical job (rising and falling) is a private conversation with gravity. Change one—say, throw the ball harder—and only the horizontal part changes. The vertical fall still takes the same time. The bus and the jump are two stories playing out on the same screen, but each follows its own script.",mmlu_0042_college_biology,Which of the following would increase the rate at which a gas diffuses between the alveoli of the lung and the blood within a pulmonary capillary?,biology,cross_domain_random_analogy,42
mmlu_0100_college_biology,Which of the following statements about mitochondria and chloroplasts is generally true?,A: Plants have chloroplasts but no mitochondria; animals have mitochondria but no chloroplasts. | B: Plants have chloroplasts but no mitochondria; fungi have mitochondria but no chloroplasts. | C: Plants and fungi have chloroplasts but no mitochondria; animals have only mitochondria. | D: Plants have both chloroplasts and mitochondria; animals and fungi have only mitochondria.,D,Endosymbiotic Theory,"{""key_scientific_concept"": ""Endosymbiotic Theory""}","Imagine a crowded dance floor at a wedding. The DJ is the MRI machine, and the dancers are the protons in your body.

**T1 Relaxation (Spin-Lattice):** The DJ suddenly stops the music. The dancers, who were all spinning wildly, now have to return to their natural, lazy swaying. But they don’t all do it at once. The ""lattice"" is the floor itself—the surrounding tissue. Dancers on a sticky, crowded floor (like fat) settle back into their slow sway quickly, because the floor ""absorbs"" their extra energy fast. Dancers on a slippery, empty floor (like water) keep spinning for a long time before they slow down. **T1 is about how fast the dancers *give up* their extra spin energy back to the floor.** It measures *recovery* of the vertical spin. Fat recovers fast (bright on T1), water recovers slow (dark on T1).

**T2 Relaxation (Spin-Spin):** Now, the DJ plays a fast song, and all dancers are spinning in perfect sync, like a chorus line. Then the DJ switches to a slow, chaotic ballad. The dancers don't stop—they just lose their *synchronization*. They bump into each other, and their spins get out of whack. On a crowded floor (like water), they bump constantly, so they lose sync very fast. On a sticky, thick floor (like fat), the dancers can't move as much, so they stay in sync longer. **T2 is about how fast the dancers *lose their synchronized rhythm* with each other.** It measures *decay* of the horizontal spin. Water loses sync fast (dark on T2), fat loses sync slow (bright on T2).

**In short:** T1 is about *giving energy back* to the environment; T2 is about *losing coherence* with your neighbors.",False,,generated,deepseek-v4-flash,biology,college_biology,100,"Imagine a bustling medieval city-state—let’s call it **Ancestria**. It’s a large, simple cell, a bit like a sluggish amoeba, surviving by absorbing nutrients from the murky swamp. It has no walls, no specialized districts, just a chaotic, open marketplace of chemical reactions.

One day, Ancestria swallows a small, agile bacterium—a **purple lightning bug**—intending to digest it. But the bug is tough. Instead of being broken down, it finds the city’s interior cozy and safe. It sets up a tiny workshop, using the swamp’s oxygen to burn fuel and generate energy. The city, in turn, gets a reliable power source. They strike a deal: the bug lives rent-free inside, and the city gets a constant supply of ATP (energy). Over eons, the bug loses its independence, becoming the city’s **power plant**—what we now call a *mitochondrion*.

Later, Ancestria swallows a **cyanobacterium**—a little green solar panel. This one is even more useful. It captures sunlight and turns it into sugar, feeding the entire city. In exchange, it gets shelter and protection. Over time, it, too, becomes a permanent resident, the city’s **greenhouse and kitchen**—the *chloroplast*.

The city walls grow stronger, the residents become interdependent, and the once-free bacteria can no longer survive outside. They’ve become essential organs, passing down their own tiny DNA (a memory of their free-living past) to every new generation of the city. That’s the endosymbiotic theory: your cells aren’t just one organism—they’re a peaceful federation of ancient, once-independent microbes that merged to form the complex life we see today.",mmlu_0009_college_chemistry,Which of the following statements most accurately explains why the T1 of a nucleus is sometimes longer than its T2?,chemistry,cross_domain_random_analogy,42
mmlu_0100_college_physics,"Positronium is an atom formed by an electron and a positron (antielectron). It is similar to the hydrogen atom, with the positron replacing the proton. If a positronium atom makes a transition from the state with n=3 to a state with n=1, the energy of the photon emitted in this transition is closest to",A: 6.0 e | B: 6.8 eV | C: 12.2 eV | D: 13.6 eV,A,Positronium Energy Levels,"{""key_scientific_concept"": ""Positronium Energy Levels""}","Imagine a hyperactive squirrel trapped inside a perfectly smooth, windowless, and completely empty room. The walls are infinitely high and slippery—the squirrel can’t climb them, and it can’t tunnel through. It can only run back and forth on the floor.

In our everyday world, that squirrel could run at any speed it liked—fast, slow, or somewhere in between. But this is a *quantum* squirrel, so it follows strange rules. The room is so tiny that the squirrel’s “wave-like” nature (think of it as a blur of probability, not a solid furry body) must fit perfectly between the walls. It can only form standing waves, like the vibrations of a guitar string fixed at both ends.

Because of this, the squirrel cannot have just any energy. It can only run at specific, discrete speeds—like a dancer who can only move to certain musical notes, never the notes in between. The slowest, most relaxed speed is its “ground state,” and it can never stop completely (zero energy is forbidden). If you try to squeeze the room smaller, the squirrel gets more agitated, and its allowed speeds jump higher.

You can never find the squirrel at the walls (the wave is zero there), and it’s most likely to be found in the middle of the room. The squirrel is trapped, but not in a chaotic way—it exists in a neat, quantized rhythm, bouncing forever between the walls, never resting, never escaping. That’s the particle in a box: a confined quantum object with a fixed set of energy levels, defined purely by the size of its cage.",False,,generated,deepseek-v4-flash,physics,college_physics,100,"Imagine a **cosmic waltz** performed by two partners: an electron and its antimatter twin, a positron. They are not bound by a rope, but by the invisible pull of their opposite charges. This duo is **positronium**.

Now, think of a **spiral staircase** in a grand, infinite tower. The staircase has specific, fixed landings—these are the **energy levels**. The waltzing pair cannot stand just anywhere between landings; they must be on one. The lowest landing (the ground floor) is the **ground state**, where they are closest, waltzing fastest, and most tightly bound. Higher landings are **excited states**, where they spin farther apart, slower, and with more total energy.

The key twist? This staircase is **twice as fine** as the one for a normal hydrogen atom. In hydrogen, a heavy proton stands still at the center while a light electron dances around it. But in positronium, both partners have equal mass, so they both move, circling a point between them. This ""two-body dance"" makes their orbits tighter and their energy steps **half as deep** as hydrogen’s. Each landing is a precise, quantized rung, but the gaps between them are smaller.

When the pair descends a step, they release a flash of light (a photon). But this waltz is doomed—on the ground floor, they eventually collide and annihilate in a burst of pure energy. The staircase exists, but it is a temporary, ghostly structure, a perfect miniature model of atomic physics with a tragic, beautiful ending.",mmlu_0065_college_chemistry,"When the Heisenberg uncertainty principle is applied to a quantum mechanical particle in the lowest energy level of a one-dimensional box, which of the following is true?",chemistry,cross_domain_random_analogy,42
mmlu_0101_college_biology,How do cyanobacteria differ from green unicellular algae?,A: Cyanobacteria reduce sulfur compounds. | B: Cyanobacteria lack cell walls. | C: Cyanobacteria have no nuclei. | D: Green algae produce cell membranes.,C,Prokaryotic vs Eukaryotic Cells,"{""key_scientific_concept"": ""Prokaryotic vs Eukaryotic Cells""}","Imagine you’re throwing darts at a target. **Precision** is about how tightly your darts cluster together, regardless of where they land. If all five darts stick within a postage-stamp-sized area in the upper-left corner, you are highly precise—your throws are consistent and repeatable. **Accuracy**, on the other hand, is about how close your darts land to the bullseye—the true, accepted value.

Now, consider four scenarios:

1. **High accuracy, high precision**: All darts cluster tightly right on the bullseye. Perfect.
2. **High precision, low accuracy**: All darts cluster tightly in the upper-left corner. Your technique is consistent, but you have a systematic error—maybe your aim is off, or the wind is blowing. You’re reliably wrong.
3. **Low precision, high accuracy**: Your darts are scattered all over the board, but their average position is the bullseye. Individually, each throw is poor, but the overall mean is correct. This is rare and usually accidental.
4. **Low precision, low accuracy**: Darts are scattered everywhere, nowhere near the bullseye. No consistency, no truth.

In science, precision is your **repeatability**—how close your measurements are to each other. Accuracy is your **correctness**—how close your measurements are to the real value. A precise but inaccurate instrument (like a miscalibrated scale that always reads 2 kg too heavy) gives you consistent, but wrong, data. An accurate but imprecise one (like a cheap thermometer that fluctuates wildly but averages out correctly) gives you the right idea, but with high uncertainty. The goal in any experiment is to be both: a tight cluster of darts, dead center.",False,,generated,deepseek-v4-flash,biology,college_biology,101,"Imagine a bustling city versus a cozy, self-contained studio apartment.

**The Prokaryotic Cell is the studio apartment.** It’s small, efficient, and has no internal walls. All the essential “furniture” – the DNA (a loose, circular instruction manual), the ribosomes (a tiny 3D printer for proteins), and the metabolic machinery – floats freely in the same open space. There’s no separate bedroom or kitchen; everything happens in one shared, open-plan room. It’s incredibly fast and simple, able to copy itself and move on quickly. Bacteria and archaea live like this.

**The Eukaryotic Cell is the bustling city.** It’s much larger and highly organized, with distinct, walled-off districts. The most important district is the **nucleus** – a gated government building where the long, linear DNA is safely stored and protected. Around it, you have the **mitochondria** (power plants generating energy), the **endoplasmic reticulum and Golgi apparatus** (a factory and postal service for making and shipping proteins), and the **lysosomes** (a recycling and waste-disposal center). All these specialized rooms allow for complex, coordinated tasks, but they also require more energy and resources to maintain. Plants, animals, fungi, and protists are all built from these “city” cells.

In short: the prokaryote is a minimalist, open-floor plan that gets the job done quickly. The eukaryote is a compartmentalized metropolis, more complex and powerful, but with a lot more internal traffic to manage.",mmlu_0030_college_chemistry,"A student performs five titrations and obtains a mean result of 0.110 M, with a standard deviation of 0.001 M. If the actual concentration of the titrated solution is 0.100 M, which of the following is true about the titration results?",chemistry,cross_domain_random_analogy,42
mmlu_0101_college_physics,A satellite of mass m orbits a planet of mass M in a circular orbit of radius R. The time required for one revolution is,A: independent of M | B: proportional to m^(1/2) | C: linear in R | D: proportional to R^(3/2),D,Kepler's Third Law,"{""key_scientific_concept"": ""Kepler's Third Law""}","Imagine a figure skater spinning on ice. When they pull their arms in, they whirl faster; when they stretch them out, they slow down. That’s **orbital** angular momentum—the momentum of a mass moving around a point, like a planet around the sun.

Now, forget the skater’s body moving around the rink. Instead, picture the skater **standing perfectly still** at the center, but somehow *intrinsically* rotating—as if their very atoms were spinning in place, like a tiny top glued to the ice. This is **spin angular momentum**.

But here’s the twist: this “top” isn’t a physical object whirling. It’s a **quantum property**, a built-in, unchangeable “twist” that a particle (like an electron) carries, even when it has zero size and no actual surface to rotate. Think of it as a **permanent, invisible gyroscope** sewn into the fabric of the particle. You can’t speed it up or slow it down; it’s always exactly the same magnitude (e.g., ½ for an electron).

The analogy deepens: just as a spinning skater has a direction (clockwise or counterclockwise), spin has two possible “up” or “down” states. This isn’t a choice—it’s a fundamental binary, like a coin that is always either heads or tails, never on its edge.

So, spin angular momentum is the universe’s way of giving every particle a **built-in, unalterable “spin”**—a quantum fingerprint that dictates how it interacts with magnetic fields, how atoms bond, and why matter is stable. It’s not really spinning, but it behaves *as if* it were, forever.",False,,generated,deepseek-v4-flash,physics,college_physics,101,"Imagine a grand ballroom where planets are dancers, each circling a majestic, heavy king—the Sun—at the center. The king doesn’t move, but his gravitational pull is the music that dictates every step.

Kepler’s Third Law is the ballroom’s unwritten rule: **The farther a dancer is from the king, the slower they must waltz, and the longer their lap around the floor takes.** But it’s not a simple “farther = slower.” The law is precise: the square of a dancer’s time to complete one orbit (their “song length”) is exactly proportional to the cube of their average distance from the king (their “spot on the floor”).

Think of two dancers: one near the king, one near the far wall. The near dancer takes a short, quick turn—say, 1 minute for a small circle. The far dancer, at twice the distance, doesn’t take 2 minutes; they take about 2.8 minutes (because 2³ = 8, and √8 ≈ 2.8). The music isn’t faster for them—it’s the same gravitational tune—but their path is so much longer that they must glide more slowly to stay in rhythm.

This rule works for any ballroom: moons around planets, planets around stars, even stars around a galaxy’s center. As long as the king is much heavier than the dancers, the same mathematical waltz applies. So, Kepler’s Third Law is simply the universe’s way of saying: **Your distance from the center determines your tempo, and the math is always the same—square the time, cube the distance.**",mmlu_0035_college_chemistry,Calculate the spin angular momentum of 43Ca. [I = 7⁄2],chemistry,cross_domain_random_analogy,42
mmlu_0102_college_biology,Stabilization of the unique coiled structure of an alpha helix in a protein is primarily attributed to (A) hydrogen bonding between the peptide backbone atoms,A: hydrogen bonding between the peptide backbone atoms | B: disulfide bridges between cysteine side chains | C: carbohydrate moieties attached to polar amino acids | D: peptide linkages that covalently bond amino acids,A,Alpha Helix Hydrogen Bonding,"{""key_scientific_concept"": ""Alpha Helix Hydrogen Bonding""}","Imagine a magician who is given a single, crisp $100 bill. The laws of his magic show are strict: he cannot create money from nothing, and he cannot destroy money. He can only transform it.

One day, he performs a spectacular trick. He takes the $100 bill and, with a flash of light, converts it into two brand-new coins: a shiny gold coin and a dull lead coin. The audience gasps—but the trick’s secret is in the accounting.

The gold coin is worth exactly $60, and the lead coin is worth exactly $40. Together, they total $100. No money was created, and no money was lost. The single bill simply *became* two coins of equal total value.

Now, here’s the twist: the magician cannot do this trick with a $50 bill. Why? Because the gold coin has a fixed minimum value of $60 (it’s the most expensive coin he can make), and the lead coin has a fixed minimum value of $40. If he tried with $50, he’d be short $50—he’d have to borrow from the audience, which is forbidden.

In physics, this is **pair production**. A high-energy photon (the $100 bill) disappears and transforms into a particle (the gold coin, an electron) and its antiparticle (the lead coin, a positron). The photon’s energy must be at least equal to the combined rest-mass energy of the two particles (the $100 minimum). The extra energy becomes their motion (the jingle of the coins). Energy is always conserved—the photon’s energy is fully converted into the particles’ mass and kinetic energy, never lost, never gained. The magician’s ledger always balances.",False,,generated,deepseek-v4-flash,biology,college_biology,102,"Imagine a spiral staircase in a grand library, but this one is made of a single, flexible ribbon of paper. This ribbon is a protein chain, and its edges are lined with tiny, weak magnets—these are the backbone atoms.

Now, the staircase isn’t held up by central pillars. Instead, as the ribbon twists upward into a tight coil, each magnet on one turn of the spiral reaches across the gap to click onto a magnet exactly four steps above it. This is the hydrogen bond—a gentle, but persistent, magnetic clasp.

Each clasp is weak on its own, like a single post-it note. But because the ribbon is coiled so tightly, there are dozens of these clasps, each one holding the turn below to the turn above. They form a neat, repeating pattern: every fourth step, a clasp. This creates a rigid, spring-like cylinder—the alpha helix.

The beauty is in the economy: the ribbon doesn’t need glue or external supports. It simply folds, and the magnets on its own edges find their partners. If you pull the ribbon from the top, the clasps resist, keeping the coil intact. If you heat it or add a chemical that blocks the magnets, the clasps let go, and the staircase unravels into a limp string—the protein denatures.

So, alpha helix hydrogen bonding is like a self-fastening spiral: a chain that, by reaching forward and back to grip its own spine, turns a floppy thread into a sturdy, elegant column—all through the quiet, repeated click of tiny magnetic hands.",mmlu_0085_college_physics,"A photon strikes an electron of mass m that is initially at rest, creating an electron-positron pair. The photon is destroyed and the positron and two electrons move off at equal speeds along the initial direction of the photon. The energy of the photon was",physics,cross_domain_random_analogy,42
mmlu_0103_college_biology,The target of digestion of a nucleosome dimer to nucleosome monomers by DNase is,"A: the H1 histone | B: histones H2A, H2B, H3, and H4 | C: the nucleosome core | D: linker DNA",D,Nucleosome Linker DNA,"{""key_scientific_concept"": ""Nucleosome Linker DNA""}","Imagine a spinning top, but this top is a tiny atomic nucleus. Now, give that top an invisible, built-in magnetic field—like a miniature bar magnet glued along its spin axis. That’s the **nuclear magnetic moment**: the intrinsic ""magnetic personality"" that every spinning nucleus possesses, simply because it has charge and spin.

Here’s the analogy: think of the nucleus as a tiny, fast-spinning compass needle. Normally, in a crowd of other nuclei, these needles point every which way—chaotic, like a handful of tossed coins. But if you place them in a strong external magnetic field (like a giant, invisible magnet), they don’t just lie flat. Instead, they **wobble**—like a spinning top that’s been nudged. This wobble is called precession, and its speed depends on the strength of the nucleus’s own magnetic moment.

The key twist: not all nuclei have the same magnetic moment. Some are ""strong magnets"" (like hydrogen), some are weak, and some have none at all (like carbon-12). This is why MRI machines work—they tune into the specific wobble of hydrogen nuclei in your body, using their unique magnetic moments as a fingerprint.

So, the nuclear magnetic moment is like the nucleus’s personal ""magnetic signature""—a tiny, spinning compass that, when placed in a big magnetic field, reveals its identity by how fast it wobbles. It’s nature’s way of giving every atom a hidden, quantum-level personality that we can read with the right tools.",False,,generated,deepseek-v4-flash,biology,college_biology,103,"Imagine a pearl necklace, but the pearls aren't just strung on a single thread. Instead, each pearl is a tiny, tightly-wound spool of thread itself. In your cells, the ""pearls"" are **nucleosomes**—protein spools around which your DNA (the thread) is wrapped twice to keep it neat and compact.

Now, look closely between the pearls. You’ll see a short, bare stretch of the string connecting one pearl to the next. That exposed segment is the **linker DNA**.

Here’s the analogy: Think of a **beaded curtain** in a doorway. Each bead is a nucleosome, and the string between the beads is the linker DNA. The beads do the heavy lifting of compacting the DNA, but the linkers are the flexible joints that give the whole curtain its drape and movement.

The length of that linker string is not random. It’s like the spacing between rungs on a ladder. If the linkers are short, the beads pack tightly together, like a closed accordion—this is ""closed"" chromatin, where genes are silent because the machinery can't reach the string. If the linkers are long, the beads spread out, like an open accordion—this is ""open"" chromatin, where genes are active and can be read.

Crucially, the linker is not just a passive connector. It’s a **docking station**. Proteins that need to ""read"" or copy your DNA often grab onto this bare stretch first, like a hand gripping the rope between beads to pull the curtain aside. So, the linker DNA is the flexible, regulatory hinge that controls how tightly your genetic book is closed or how easily its pages can be turned.",mmlu_0062_college_chemistry,"The magnetic moment (μI) of an unknown nuclide is 2.884 x 10^-27 J T-1. Given the nuclear spin is known to be 1, identify the unknown nuclide.",chemistry,cross_domain_random_analogy,42
mmlu_0104_college_biology,A prokaryote that is thermophilic and methanogenic and has isoprenylglycerol ethers in its membrane instead of phospholipids is most likely,A: a proteobacterium | B: a spirochete | C: a member of the genus Chlamydia | D: an archaeon,D,Archaea Membrane Lipids,"{""key_scientific_concept"": ""Archaea Membrane Lipids""}","Imagine a bustling **stock exchange floor** where traders are constantly shouting bids and offers for a single stock. Each trader has a different price in mind, and they trade at different volumes. The **""true"" value** of the stock isn't just the last trade—it's a moving, weighted blend of all recent trades, where bigger trades (more shares) count more than tiny ones.

Now, add a twist: some traders are **""fast""**—they update their prices every second, reacting to every rumor. Others are **""slow""**—they only change their price once a day.

The **Fast Exchange Weighted Average** is like a special ticker tape that recalculates the stock's average price *every second*, but it gives **extra weight to the fast traders' prices** because they reflect the most current information. However, it doesn't ignore the slow traders—it just weighs them less, like a distant echo.

So, if fast traders suddenly drop their price to $10 (because of a news flash), but slow traders still say $12, the average won't jump straight to $10. Instead, it will *lean* heavily toward $10, but the lingering $12 from the slow traders keeps it from crashing—say, settling at $10.40. A second later, as more fast traders confirm, the average creeps closer to $10.

The key is **speed-weighted relevance**: the average is a live, breathing number that prioritizes the most recent, rapidly-updating signals, while still acknowledging the slower, steadier baseline. It’s not just an average—it’s a *reactive* average that knows which voices are worth listening to *right now*.",False,,generated,deepseek-v4-flash,biology,college_biology,104,"Think of a medieval castle versus a modern glass skyscraper. Both are buildings, but they’re built with completely different materials for different environments.

Your typical cell membrane—like the one in your body or in bacteria—is built like a medieval castle. Its walls are made of **fatty acid** bricks, arranged in two parallel rows (a bilayer). These bricks are anchored to a sturdy glycerol foundation, but the walls are relatively flexible and leaky. They work fine in mild, temperate conditions, but if you heat the castle too much or drop the pH, the walls melt or crack.

Now, imagine the **Archaea**—microbes that thrive in boiling hot springs, acid pools, or freezing brine. Their membrane is the skyscraper. Instead of fatty acid bricks, they use **isoprenoid** chains—long, branched, interlocking girders. And here’s the twist: instead of two separate rows of bricks, the skyscraper uses a single, continuous **monolayer**. The girders span the entire width of the wall, fused at both ends to the glycerol foundations on either side.

This design is a stroke of engineering genius. The branched girders pack tightly, preventing leaks. The single-layer fusion means there’s no weak seam in the middle to split apart under extreme heat or acid. It’s like a building with no mortar joints—just one solid, welded piece of metal.

So, while your cells live in a cozy, flexible wooden hut, Archaea live in a fortress of welded titanium—built to withstand the harshest conditions on Earth, simply by changing the shape and connection of their building blocks.",mmlu_0027_college_chemistry,A single line is seen in the 31P spectrum of a solution of sodium phosphate. The 31P chemical shifts of H2PO4‾ and HPO42– are 3.42 ppm and 5.82 ppm respectively. What is the chemical shift when the pH of the solution equals the pKa of H2PO4‾?,chemistry,cross_domain_random_analogy,42
mmlu_0105_college_biology,All of the following environmental conditions increase the rate of transpiration from plants EXCEPT,A: high temperature | B: high relative humidity | C: low relative humidity | D: wind,B,Transpiration Rate Factors,"{""key_scientific_concept"": ""Transpiration Rate Factors""}","Imagine a dinner party where every guest is given an identical, empty plate. The host brings out a huge bowl of steaming mashed potatoes. The rule of the house is simple: **every guest must end up with the exact same amount of potatoes on their plate.**

At first, the bowl is passed around. The first guest takes a huge scoop, but the host notices and says, “No, no—that’s too much. You must share equally.” So the guest puts some back. The next guest takes a tiny bit, and the host makes them take more. After a few minutes of passing, scraping, and balancing, every plate holds precisely the same portion.

Now, replace the guests with **molecules** in a gas or solid. Replace the mashed potatoes with **energy**. The “host” is the constant jostling and colliding between molecules. The rule of the house is the **Equipartition Theorem**: in thermal equilibrium, energy is shared equally among all the *independent ways a molecule can move or store energy*—called its “degrees of freedom.”

A molecule can move in three directions (x, y, z) — that’s three “plates” for translational energy. It might also rotate or vibrate, adding more plates. Each plate gets the same average energy: ½ kT (where k is Boltzmann’s constant and T is temperature). So a simple gas with three translational degrees of freedom gets 3 × ½ kT of energy per molecule.

The beauty? The theorem doesn’t care *what* the molecule is—just how many plates it has. Just like the dinner party, the system naturally self-corrects through collisions until every “plate” is equally full. No one leaves hungry; no one is overstuffed. That’s equipartition: nature’s fair, relentless potato server.",False,,generated,deepseek-v4-flash,biology,college_biology,105,"Think of a **wet sponge** sitting on a sunny windowsill. That sponge is a leaf, and the water inside it is the plant’s sap. Transpiration is the water evaporating from the sponge’s surface—the plant’s “breathing” through its stomata.

Now, what makes that sponge dry out faster or slower? That’s your **transpiration rate factors**.

1.  **Sunlight (Light Intensity):** The brighter the sun, the warmer the sponge. Heat gives water molecules more energy to escape. More light also tells the plant to open its pores wider (like unclenching a fist) to take in CO₂, which accidentally lets out more water. So, bright day = fast drying.

2.  **Humidity (Air Moisture):** If the air is already foggy and damp, the sponge’s water has nowhere to go—the air is “full.” But on a dry, desert-like day, the air is a thirsty vacuum, sucking moisture out of the sponge rapidly. Low humidity = fast transpiration.

3.  **Wind (Air Movement):** Imagine a still, stuffy room. The air right next to the sponge becomes saturated with water vapor, slowing further evaporation. Now turn on a fan. The wind blows that humid bubble away, constantly bringing fresh, dry air to the sponge’s surface. Breezy = fast drying.

4.  **Temperature (Heat):** A hot sponge evaporates quickly; a cold one barely sweats. Heat speeds up the molecular dance, pushing water out faster.

5.  **Water Availability (Soil Moisture):** If the sponge is bone-dry, it can’t transpire at all. The plant closes its pores to save what little it has. Plenty of water in the “sponge” = transpiration continues.

So, a plant is just a sponge trying to balance drinking, breathing, and not drying out—all at the mercy of its environment.",mmlu_0069_college_chemistry,What is the limiting high-temperature molar heat capacity at constant volume (C_V) of a gas-phase diatomic molecule?,chemistry,cross_domain_random_analogy,42
